steamid,appid,playtime_minutes
76561197996163135,2114370,18
76561197996163135,2290180,324
76561197996163135,2427410,0
76561197996163135,2427420,0
76561197996163135,2427430,0
76561197996163135,2653790,0
76561197996163135,3178350,1512
76561198040280241,10,0
76561198040280241,80,0
76561198040280241,100,0
76561198040280241,220,0
76561198040280241,240,0
76561198040280241,320,0
76561198040280241,360,0
76561198040280241,440,0
76561198040280241,550,0
76561198040280241,570,0
76561198040280241,620,0
76561198040280241,730,0
76561198040280241,1250,0
76561198040280241,1840,0
76561198040280241,3590,0
76561198040280241,3700,0
76561198040280241,4000,0
76561198040280241,6880,0
76561198040280241,7000,0
76561198040280241,7670,0
76561198040280241,8000,0
76561198040280241,8140,0
76561198040280241,8190,0
76561198040280241,8850,0
76561198040280241,8870,0
76561198040280241,9050,0
76561198040280241,9070,0
76561198040280241,9480,0
76561198040280241,10090,0
76561198040280241,12100,0
76561198040280241,12110,0
76561198040280241,12120,0
76561198040280241,12170,0
76561198040280241,12180,0
76561198040280241,12210,0
76561198040280241,12230,0
76561198040280241,12240,0
76561198040280241,12250,0
76561198040280241,13210,0
76561198040280241,15080,0
76561198040280241,15100,0
76561198040280241,16450,0
76561198040280241,16730,0
76561198040280241,17300,0
76561198040280241,17330,0
76561198040280241,17340,0
76561198040280241,17390,0
76561198040280241,17410,0
76561198040280241,17440,0
76561198040280241,20920,0
76561198040280241,21000,0
76561198040280241,21090,0
76561198040280241,21100,0
76561198040280241,21110,0
76561198040280241,21120,0
76561198040280241,22000,0
76561198040280241,24240,0
76561198040280241,24720,0
76561198040280241,28050,0
76561198040280241,31280,0
76561198040280241,32450,0
76561198040280241,32510,0
76561198040280241,33230,0
76561198040280241,34330,0
76561198040280241,34830,0
76561198040280241,34870,0
76561198040280241,35130,0
76561198040280241,35140,0
76561198040280241,35420,0
76561198040280241,39140,0
76561198040280241,40100,0
76561198040280241,40800,0
76561198040280241,40990,0
76561198040280241,41070,0
76561198040280241,47780,0
76561198040280241,47890,0
76561198040280241,48190,0
76561198040280241,49520,0
76561198040280241,50620,0
76561198040280241,50650,0
76561198040280241,55230,0
76561198040280241,57300,0
76561198040280241,63380,0
76561198040280241,67370,0
76561198040280241,70110,0
76561198040280241,72850,0
76561198040280241,91600,0
76561198040280241,97100,0
76561198040280241,104900,0
76561198040280241,105600,0
76561198040280241,108800,0
76561198040280241,113200,0
76561198040280241,200260,0
76561198040280241,200510,0
76561198040280241,201280,0
76561198040280241,201810,0
76561198040280241,201870,0
76561198040280241,202170,0
76561198040280241,202970,0
76561198040280241,202990,0
76561198040280241,203160,0
76561198040280241,204080,0
76561198040280241,204360,0
76561198040280241,205100,0
76561198040280241,206420,0
76561198040280241,206440,0
76561198040280241,207420,0
76561198040280241,207490,0
76561198040280241,207690,0
76561198040280241,208200,0
76561198040280241,208480,0
76561198040280241,208580,0
76561198040280241,208650,0
76561198040280241,209000,0
76561198040280241,209650,0
76561198040280241,209660,0
76561198040280241,211820,0
76561198040280241,212910,0
76561198040280241,213330,0
76561198040280241,213670,0
76561198040280241,214510,0
76561198040280241,214950,0
76561198040280241,215280,0
76561198040280241,218620,0
76561198040280241,218680,0
76561198040280241,219740,0
76561198040280241,220240,0
76561198040280241,220440,0
76561198040280241,220700,0
76561198040280241,220780,0
76561198040280241,220860,0
76561198040280241,221260,0
76561198040280241,223470,0
76561198040280241,224960,0
76561198040280241,224980,0
76561198040280241,225000,0
76561198040280241,225020,0
76561198040280241,225260,0
76561198040280241,225300,0
76561198040280241,225320,0
76561198040280241,225540,0
76561198040280241,230820,0
76561198040280241,231430,0
76561198040280241,232090,0
76561198040280241,233130,0
76561198040280241,234710,0
76561198040280241,235540,0
76561198040280241,235900,0
76561198040280241,236090,0
76561198040280241,238090,0
76561198040280241,238460,0
76561198040280241,239140,0
76561198040280241,239200,0
76561198040280241,241930,0
76561198040280241,242550,0
76561198040280241,242760,0
76561198040280241,243470,0
76561198040280241,244850,0
76561198040280241,246620,0
76561198040280241,247080,0
76561198040280241,249130,0
76561198040280241,250900,0
76561198040280241,251570,0
76561198040280241,253230,0
76561198040280241,255520,0
76561198040280241,261640,0
76561198040280241,262060,0
76561198040280241,270630,0
76561198040280241,271570,0
76561198040280241,271590,0
76561198040280241,271920,0
76561198040280241,274170,0
76561198040280241,281690,0
76561198040280241,281990,0
76561198040280241,282800,0
76561198040280241,286160,0
76561198040280241,286690,0
76561198040280241,287390,0
76561198040280241,287700,0
76561198040280241,289690,0
76561198040280241,291170,0
76561198040280241,293180,0
76561198040280241,301640,0
76561198040280241,301910,0
76561198040280241,303390,0
76561198040280241,304390,0
76561198040280241,304930,0
76561198040280241,307690,0
76561198040280241,310560,0
76561198040280241,311210,0
76561198040280241,311690,0
76561198040280241,311770,0
76561198040280241,312660,0
76561198040280241,313690,0
76561198040280241,315210,0
76561198040280241,322330,0
76561198040280241,322780,0
76561198040280241,324810,0
76561198040280241,326460,0
76561198040280241,329050,0
76561198040280241,335670,0
76561198040280241,338300,0
76561198040280241,338420,0
76561198040280241,339040,0
76561198040280241,341540,0
76561198040280241,348790,0
76561198040280241,350080,0
76561198040280241,356190,0
76561198040280241,367520,0
76561198040280241,367540,0
76561198040280241,368360,0
76561198040280241,368420,0
76561198040280241,371900,0
76561198040280241,374320,0
76561198040280241,376210,0
76561198040280241,379720,0
76561198040280241,388080,0
76561198040280241,388410,0
76561198040280241,391220,0
76561198040280241,391540,0
76561198040280241,392160,0
76561198040280241,403640,0
76561198040280241,406930,0
76561198040280241,409710,0
76561198040280241,409720,0
76561198040280241,413150,0
76561198040280241,414740,0
76561198040280241,428430,0
76561198040280241,431240,0
76561198040280241,431960,0
76561198040280241,438490,0
76561198040280241,438640,0
76561198040280241,445110,0
76561198040280241,447040,0
76561198040280241,460870,0
76561198040280241,462780,0
76561198040280241,464060,0
76561198040280241,469820,0
76561198040280241,470220,0
76561198040280241,477160,0
76561198040280241,481510,0
76561198040280241,488790,0
76561198040280241,489520,0
76561198040280241,489830,0
76561198040280241,508440,0
76561198040280241,519860,0
76561198040280241,524220,0
76561198040280241,526870,0
76561198040280241,530890,0
76561198040280241,540840,0
76561198040280241,548430,0
76561198040280241,548570,0
76561198040280241,550010,0
76561198040280241,552500,0
76561198040280241,552520,0
76561198040280241,553850,0
76561198040280241,555160,0
76561198040280241,562810,0
76561198040280241,564310,0
76561198040280241,569480,0
76561198040280241,578620,0
76561198040280241,582010,0
76561198040280241,588650,0
76561198040280241,601150,0
76561198040280241,606280,0
76561198040280241,610180,0
76561198040280241,612880,0
76561198040280241,614570,0
76561198040280241,617830,0
76561198040280241,629520,0
76561198040280241,629820,0
76561198040280241,631510,0
76561198040280241,632360,0
76561198040280241,637650,0
76561198040280241,646570,0
76561198040280241,647830,0
76561198040280241,650000,0
76561198040280241,654310,0
76561198040280241,656350,0
76561198040280241,665300,0
76561198040280241,671860,0
76561198040280241,673130,0
76561198040280241,674940,0
76561198040280241,678950,0
76561198040280241,678960,0
76561198040280241,692890,0
76561198040280241,706560,0
76561198040280241,710920,0
76561198040280241,728740,0
76561198040280241,739630,0
76561198040280241,774461,0
76561198040280241,774801,0
76561198040280241,782330,0
76561198040280241,801210,0
76561198040280241,803330,0
76561198040280241,809870,0
76561198040280241,824270,0
76561198040280241,861540,0
76561198040280241,881100,0
76561198040280241,892970,0
76561198040280241,899440,0
76561198040280241,915310,0
76561198040280241,920210,0
76561198040280241,928840,0
76561198040280241,934700,0
76561198040280241,939960,0
76561198040280241,945360,0
76561198040280241,1002300,0
76561198040280241,1003590,0
76561198040280241,1005300,0
76561198040280241,1012880,0
76561198040280241,1030300,0
76561198040280241,1056960,0
76561198040280241,1065310,0
76561198040280241,1091500,0
76561198040280241,1092790,0
76561198040280241,1096900,0
76561198040280241,1134700,0
76561198040280241,1145350,0
76561198040280241,1145360,0
76561198040280241,1146230,0
76561198040280241,1148590,0
76561198040280241,1150690,0
76561198040280241,1151640,0
76561198040280241,1172620,0
76561198040280241,1200580,0
76561198040280241,1217060,0
76561198040280241,1222370,0
76561198040280241,1229490,0
76561198040280241,1282730,0
76561198040280241,1286350,0
76561198040280241,1304680,0
76561198040280241,1304930,0
76561198040280241,1313140,0
76561198040280241,1361210,0
76561198040280241,1422450,0
76561198040280241,1454400,0
76561198040280241,1456760,0
76561198040280241,1473350,0
76561198040280241,1496790,0
76561198040280241,1573090,0
76561198040280241,1593500,0
76561198040280241,1623730,0
76561198040280241,1649240,0
76561198040280241,1671210,0
76561198040280241,1715130,0
76561198040280241,1785150,0
76561198040280241,1794680,0
76561198040280241,1811990,0
76561198040280241,1817070,0
76561198040280241,1911610,0
76561198040280241,1938090,0
76561198040280241,1940340,0
76561198040280241,1942280,0
76561198040280241,1966720,0
76561198040280241,1970580,0
76561198040280241,2007530,0
76561198040280241,2050590,0
76561198040280241,2062430,0
76561198040280241,2066020,0
76561198040280241,2067920,0
76561198040280241,2096600,0
76561198040280241,2096610,0
76561198040280241,2124120,0
76561198040280241,2132840,0
76561198040280241,2171440,0
76561198040280241,2183900,0
76561198040280241,2206270,0
76561198040280241,2215260,0
76561198040280241,2231450,0
76561198040280241,2276930,0
76561198040280241,2321470,0
76561198040280241,2334730,0
76561198040280241,2356780,0
76561198040280241,2379780,0
76561198040280241,2400510,0
76561198040280241,2543510,0
76561198040280241,2615540,0
76561198040280241,2622380,0
76561198040280241,2628420,0
76561198040280241,2667120,0
76561198040280241,2835570,0
76561198040280241,2881650,0
76561198040280241,3017860,0
76561198040280241,3051470,0
76561198040280241,3070070,0
76561198040280241,3107330,0
76561198040280241,3146520,0
76561198040280241,3156770,0
76561198040280241,3191030,0
76561198040280241,3228590,0
76561198040280241,3240220,0
76561198040280241,3241660,0
76561198040280241,3267900,0
76561198040280241,3314790,0
76561198040280241,3343160,0
76561198040280241,3361470,0
76561198040280241,3372980,0
76561198040280241,3405340,0
76561198040280241,3454590,0
76561198040280241,3527290,0
76561198040280241,3631290,0
76561198040280241,3694480,0
76561198040280241,3716600,0
76561198040280241,3767740,0
76561198040280241,3925760,0
76561198040280241,3949040,0
76561198090666334,30,0
76561198090666334,70,0
76561198090666334,220,0
76561198090666334,300,0
76561198090666334,320,0
76561198090666334,360,0
76561198090666334,400,0
76561198090666334,550,0
76561198090666334,620,0
76561198090666334,1640,0
76561198090666334,2200,0
76561198090666334,2210,0
76561198090666334,2310,0
76561198090666334,2320,0
76561198090666334,2330,0
76561198090666334,2340,0
76561198090666334,2350,0
76561198090666334,4500,0
76561198090666334,4570,0
76561198090666334,4580,0
76561198090666334,6000,0
76561198090666334,6020,0
76561198090666334,6030,0
76561198090666334,6060,0
76561198090666334,6420,0
76561198090666334,9030,0
76561198090666334,9040,0
76561198090666334,9180,0
76561198090666334,9200,0
76561198090666334,9310,0
76561198090666334,9350,0
76561198090666334,9420,0
76561198090666334,9450,0
76561198090666334,10270,0
76561198090666334,11370,0
76561198090666334,12330,0
76561198090666334,13200,0
76561198090666334,13210,0
76561198090666334,13230,0
76561198090666334,13240,0
76561198090666334,13250,0
76561198090666334,15620,0
76561198090666334,16700,0
76561198090666334,17300,0
76561198090666334,17330,0
76561198090666334,17340,0
76561198090666334,17480,0
76561198090666334,19680,0
76561198090666334,20510,0
76561198090666334,20570,0
76561198090666334,20900,0
76561198090666334,20920,0
76561198090666334,22320,0
76561198090666334,22370,0
76561198090666334,22490,0
76561198090666334,24790,0
76561198090666334,24800,0
76561198090666334,24810,0
76561198090666334,29900,0
76561198090666334,32370,0
76561198090666334,32380,0
76561198090666334,32390,0
76561198090666334,32400,0
76561198090666334,32470,0
76561198090666334,34270,0
76561198090666334,35140,0
76561198090666334,38400,0
76561198090666334,38410,0
76561198090666334,38420,0
76561198090666334,40100,0
76561198090666334,40950,0
76561198090666334,40970,0
76561198090666334,41700,0
76561198090666334,47700,0
76561198090666334,50620,0
76561198090666334,55150,0
76561198090666334,56400,0
76561198090666334,98400,0
76561198090666334,108800,0
76561198090666334,200510,0
76561198090666334,201810,0
76561198090666334,203160,0
76561198090666334,203750,0
76561198090666334,208580,0
76561198090666334,208650,0
76561198090666334,209080,0
76561198090666334,209540,0
76561198090666334,209630,0
76561198090666334,214490,0
76561198090666334,220440,0
76561198090666334,225260,0
76561198090666334,228300,0
76561198090666334,230190,0
76561198090666334,233130,0
76561198090666334,234160,0
76561198090666334,235540,0
76561198090666334,237930,0
76561198090666334,238010,0
76561198090666334,239250,0
76561198090666334,241930,0
76561198090666334,242700,0
76561198090666334,244160,0
76561198090666334,253030,0
76561198090666334,253980,0
76561198090666334,254820,0
76561198090666334,254840,0
76561198090666334,255520,0
76561198090666334,261570,0
76561198090666334,264710,0
76561198090666334,266840,0
76561198090666334,268500,0
76561198090666334,270790,0
76561198090666334,273620,0
76561198090666334,275850,0
76561198090666334,281610,0
76561198090666334,281690,0
76561198090666334,285190,0
76561198090666334,286690,0
76561198090666334,287390,0
76561198090666334,287700,0
76561198090666334,289130,0
76561198090666334,289690,0
76561198090666334,290300,0
76561198090666334,290790,0
76561198090666334,292030,0
76561198090666334,294860,0
76561198090666334,298900,0
76561198090666334,301650,0
76561198090666334,319630,0
76561198090666334,322330,0
76561198090666334,324800,0
76561198090666334,331500,0
76561198090666334,337000,0
76561198090666334,346110,0
76561198090666334,350080,0
76561198090666334,351510,0
76561198090666334,354430,0
76561198090666334,355250,0
76561198090666334,356190,0
76561198090666334,356500,0
76561198090666334,359320,0
76561198090666334,361670,0
76561198090666334,361690,0
76561198090666334,369200,0
76561198090666334,375230,0
76561198090666334,377160,0
76561198090666334,379720,0
76561198090666334,386070,0
76561198090666334,387290,0
76561198090666334,388410,0
76561198090666334,396750,0
76561198090666334,396900,0
76561198090666334,402710,0
76561198090666334,407530,0
76561198090666334,418670,0
76561198090666334,428660,0
76561198090666334,430960,0
76561198090666334,441550,0
76561198090666334,442070,0
76561198090666334,455910,0
76561198090666334,456540,0
76561198090666334,457760,0
76561198090666334,460790,0
76561198090666334,460810,0
76561198090666334,462780,0
76561198090666334,462960,0
76561198090666334,466300,0
76561198090666334,469820,0
76561198090666334,474960,0
76561198090666334,475150,0
76561198090666334,489630,0
76561198090666334,490370,0
76561198090666334,493520,0
76561198090666334,501590,0
76561198090666334,505170,0
76561198090666334,517710,0
76561198090666334,524220,0
76561198090666334,527430,0
76561198090666334,529000,0
76561198090666334,548430,0
76561198090666334,552500,0
76561198090666334,560170,0
76561198090666334,561770,0
76561198090666334,573790,0
76561198090666334,582010,0
76561198090666334,583010,0
76561198090666334,598700,0
76561198090666334,609320,0
76561198090666334,611500,0
76561198090666334,612880,0
76561198090666334,624970,0
76561198090666334,638230,0
76561198090666334,673880,0
76561198090666334,712190,0
76561198090666334,738520,0
76561198090666334,743650,0
76561198090666334,760620,0
76561198090666334,782330,0
76561198090666334,798490,0
76561198090666334,816090,0
76561198090666334,848450,0
76561198090666334,870780,0
76561198090666334,892970,0
76561198090666334,899770,0
76561198090666334,951440,0
76561198090666334,1042800,0
76561198090666334,1057090,0
76561198090666334,1085660,0
76561198090666334,1086940,0
76561198090666334,1091500,0
76561198090666334,1111930,0
76561198090666334,1130880,0
76561198090666334,1134480,0
76561198090666334,1135260,0
76561198090666334,1149460,0
76561198090666334,1151640,0
76561198090666334,1153640,0
76561198090666334,1176710,0
76561198090666334,1203620,0
76561198090666334,1213210,0
76561198090666334,1237970,0
76561198090666334,1361210,0
76561198090666334,1373510,0
76561198090666334,1373550,0
76561198090666334,1422450,0
76561198090666334,1570010,0
76561198090666334,1608230,0
76561198090666334,1608450,0
76561198090666334,1631270,0
76561198090666334,1641960,0
76561198090666334,1710170,0
76561198090666334,1794680,0
76561198090666334,1840080,0
76561198090666334,1898300,0
76561198090666334,1911390,0
76561198090666334,2183900,0
76561198090666334,2229830,0
76561198090666334,2229840,0
76561198090666334,2229850,0
76561198090666334,2229870,0
76561198090666334,2229880,0
76561198090666334,2229890,0
76561198090666334,2321470,0
76561198090666334,2427410,0
76561198090666334,2427420,0
76561198090666334,2427430,0
76561198090666334,2437170,0
76561198090666334,2687970,0
76561198090666334,2694490,0
76561198090666334,2732960,0
76561198090666334,3286930,0
76561198044026115,70,276
76561198044026115,220,130
76561198044026115,240,1240
76561198044026115,320,0
76561198044026115,360,0
76561198044026115,400,0
76561198044026115,440,268156
76561198044026115,550,137
76561198044026115,570,356
76561198044026115,620,139
76561198044026115,730,30621
76561198044026115,1250,3383
76561198044026115,2500,234
76561198044026115,2540,114
76561198044026115,2545,0
76561198044026115,2550,0
76561198044026115,3590,26753
76561198044026115,3830,0
76561198044026115,3910,0
76561198044026115,4000,2343
76561198044026115,4920,0
76561198044026115,6800,0
76561198044026115,6810,0
76561198044026115,6830,0
76561198044026115,6840,0
76561198044026115,6880,134
76561198044026115,7510,515
76561198044026115,7520,306
76561198044026115,7530,45
76561198044026115,7600,787
76561198044026115,7760,2
76561198044026115,7830,56
76561198044026115,8600,0
76561198044026115,8930,3486
76561198044026115,9870,94
76561198044026115,10680,55
76561198044026115,11200,300
76561198044026115,11230,0
76561198044026115,11240,0
76561198044026115,11280,310
76561198044026115,11330,0
76561198044026115,11340,0
76561198044026115,11450,19
76561198044026115,12100,1028
76561198044026115,12110,1057
76561198044026115,12120,581
76561198044026115,12210,40
76561198044026115,12230,0
76561198044026115,12240,0
76561198044026115,12250,0
76561198044026115,12750,0
76561198044026115,15170,186
76561198044026115,15930,66
76561198044026115,16450,0
76561198044026115,16710,0
76561198044026115,16730,0
76561198044026115,17390,128
76561198044026115,17480,0
76561198044026115,18400,219
76561198044026115,18420,32
76561198044026115,18450,0
76561198044026115,18460,0
76561198044026115,19200,0
76561198044026115,19680,161
76561198044026115,20900,0
76561198044026115,20920,127
76561198044026115,21130,31
76561198044026115,22000,887
76561198044026115,22100,151
76561198044026115,22200,214
76561198044026115,22600,2075
76561198044026115,24010,10750
76561198044026115,24240,134
76561198044026115,24960,294
76561198044026115,29800,97
76561198044026115,31280,606
76561198044026115,33570,1
76561198044026115,33650,74
76561198044026115,34330,0
76561198044026115,34830,223
76561198044026115,34900,148
76561198044026115,35420,0
76561198044026115,35700,207
76561198044026115,37400,3
76561198044026115,37420,6
76561198044026115,38210,0
76561198044026115,38700,3224
76561198044026115,38720,0
76561198044026115,39500,7601
76561198044026115,39510,0
76561198044026115,39690,0
76561198044026115,39800,15
76561198044026115,40990,0
76561198044026115,41070,2918
76561198044026115,42170,51
76561198044026115,42500,112
76561198044026115,42680,956
76561198044026115,42690,0
76561198044026115,43110,1046
76561198044026115,43160,0
76561198044026115,44350,6
76561198044026115,44630,0
76561198044026115,46400,0
76561198044026115,46440,15
76561198044026115,46520,67
76561198044026115,46540,7
76561198044026115,46850,109
76561198044026115,47870,13330
76561198044026115,48700,3039
76561198044026115,48720,31374
76561198044026115,49520,129
76561198044026115,50130,1243
76561198044026115,50300,0
76561198044026115,50620,73
76561198044026115,57690,358
76561198044026115,58550,0
76561198044026115,61520,262
76561198044026115,65540,0
76561198044026115,65600,6
76561198044026115,65610,0
76561198044026115,65800,57
76561198044026115,70000,367
76561198044026115,70600,0
76561198044026115,70620,0
76561198044026115,70640,0
76561198044026115,70650,0
76561198044026115,70660,0
76561198044026115,72850,5211
76561198044026115,91600,73
76561198044026115,91700,310
76561198044026115,92000,0
76561198044026115,92100,575
76561198044026115,92800,186
76561198044026115,96000,0
76561198044026115,96100,235
76561198044026115,98500,0
76561198044026115,102600,0
76561198044026115,104200,145
76561198044026115,104900,134
76561198044026115,105450,179
76561198044026115,105600,277
76561198044026115,107300,0
76561198044026115,107310,233
76561198044026115,109500,41
76561198044026115,113200,417
76561198044026115,200020,38
76561198044026115,200130,25
76561198044026115,200170,926
76561198044026115,200510,160
76561198044026115,200710,383
76561198044026115,201420,438
76561198044026115,201790,5366
76561198044026115,202200,0
76561198044026115,202750,384
76561198044026115,203770,0
76561198044026115,204030,0
76561198044026115,204080,195
76561198044026115,204100,0
76561198044026115,204180,447
76561198044026115,204340,0
76561198044026115,204360,392
76561198044026115,204880,0
76561198044026115,205610,383
76561198044026115,205910,0
76561198044026115,206410,0
76561198044026115,207610,1414
76561198044026115,207730,44
76561198044026115,208730,182
76561198044026115,209080,0
76561198044026115,209670,5
76561198044026115,209690,651
76561198044026115,210550,3888
76561198044026115,210770,331
76561198044026115,211400,186
76561198044026115,214340,613
76561198044026115,214360,560
76561198044026115,215530,86
76561198044026115,215790,17
76561198044026115,215930,1
76561198044026115,216090,3172
76561198044026115,216110,142
76561198044026115,217200,0
76561198044026115,217490,0
76561198044026115,218510,8
76561198044026115,218620,0
76561198044026115,219640,359
76561198044026115,219740,1180
76561198044026115,220820,1181
76561198044026115,221380,2255
76561198044026115,222880,0
76561198044026115,222980,0
76561198044026115,223470,827
76561198044026115,224900,0
76561198044026115,225080,0
76561198044026115,226840,459
76561198044026115,227300,9288
76561198044026115,227860,8179
76561198044026115,230650,0
76561198044026115,230700,114
76561198044026115,231430,0
76561198044026115,232770,304
76561198044026115,232890,132
76561198044026115,233130,0
76561198044026115,233450,513
76561198044026115,233840,0
76561198044026115,234710,1320
76561198044026115,235540,0
76561198044026115,236090,276
76561198044026115,236510,115
76561198044026115,237570,618
76561198044026115,237630,861
76561198044026115,238170,0
76561198044026115,238320,0
76561198044026115,238460,8442
76561198044026115,239450,181
76561198044026115,239840,816
76561198044026115,241410,4394
76561198044026115,242760,28
76561198044026115,243780,150
76561198044026115,244210,0
76561198044026115,245300,0
76561198044026115,246420,1544
76561198044026115,246620,4725
76561198044026115,247120,0
76561198044026115,247430,0
76561198044026115,248390,38346
76561198044026115,248610,1661
76561198044026115,249330,1167
76561198044026115,250400,546
76561198044026115,250460,936
76561198044026115,252330,0
76561198044026115,253650,328
76561198044026115,253900,56
76561198044026115,253920,0
76561198044026115,253940,310
76561198044026115,253980,201
76561198044026115,254080,0
76561198044026115,254100,0
76561198044026115,254440,400
76561198044026115,255520,0
76561198044026115,255710,1279
76561198044026115,257990,528
76561198044026115,258050,430
76561198044026115,259340,17
76561198044026115,259360,1754
76561198044026115,259780,153
76561198044026115,259870,567
76561198044026115,261030,517
76561198044026115,261640,0
76561198044026115,262590,321
76561198044026115,263980,341
76561198044026115,264300,146
76561198044026115,265240,672
76561198044026115,265930,191
76561198044026115,266010,235
76561198044026115,268500,48
76561198044026115,269210,298
76561198044026115,269290,486
76561198044026115,270550,444
76561198044026115,270770,14
76561198044026115,270790,924
76561198044026115,271590,80578
76561198044026115,274560,182
76561198044026115,277460,0
76561198044026115,278640,238
76561198044026115,279720,0
76561198044026115,280220,384
76561198044026115,282070,3341
76561198044026115,284160,12879
76561198044026115,284950,211
76561198044026115,286570,0
76561198044026115,286690,14
76561198044026115,286880,0
76561198044026115,287390,0
76561198044026115,287450,94
76561198044026115,290340,0
76561198044026115,291010,309
76561198044026115,292380,2
76561198044026115,293180,248
76561198044026115,294230,317
76561198044026115,296220,1328
76561198044026115,296490,14353
76561198044026115,297860,0
76561198044026115,299260,52
76561198044026115,299460,222
76561198044026115,300300,415
76561198044026115,300820,70
76561198044026115,301480,131
76561198044026115,301690,61
76561198044026115,301760,22
76561198044026115,301980,0
76561198044026115,302260,0
76561198044026115,303390,228
76561198044026115,303800,0
76561198044026115,304390,0
76561198044026115,304730,244
76561198044026115,304930,68
76561198044026115,306020,7456
76561198044026115,306680,68
76561198044026115,307230,61
76561198044026115,307670,0
76561198044026115,308600,0
76561198044026115,310510,907
76561198044026115,310560,0
76561198044026115,311770,0
76561198044026115,313020,244
76561198044026115,314020,400
76561198044026115,314410,2830
76561198044026115,314450,214
76561198044026115,314500,18450
76561198044026115,315260,0
76561198044026115,315430,467
76561198044026115,315440,0
76561198044026115,315920,442
76561198044026115,316030,85
76561198044026115,316260,0
76561198044026115,316320,4
76561198044026115,317250,0
76561198044026115,317580,117
76561198044026115,318430,35
76561198044026115,318570,130
76561198044026115,318600,4
76561198044026115,319170,0
76561198044026115,319300,4055
76561198044026115,319400,157
76561198044026115,319510,13
76561198044026115,319550,8
76561198044026115,320110,886
76561198044026115,320540,47
76561198044026115,321040,1504
76561198044026115,321360,9
76561198044026115,322170,66
76561198044026115,322330,23179
76561198044026115,322600,0
76561198044026115,323850,5
76561198044026115,325930,214
76561198044026115,326180,143
76561198044026115,326460,1151
76561198044026115,327030,65
76561198044026115,327740,0
76561198044026115,330350,386
76561198044026115,331790,0
76561198044026115,332800,0
76561198044026115,334210,166
76561198044026115,334230,0
76561198044026115,340070,337
76561198044026115,340300,3
76561198044026115,340310,5
76561198044026115,341310,250
76561198044026115,341500,165
76561198044026115,342580,186
76561198044026115,343360,435
76561198044026115,343930,414
76561198044026115,346110,0
76561198044026115,347560,204
76561198044026115,347930,0
76561198044026115,349440,0
76561198044026115,351100,3250
76561198044026115,351450,0
76561198044026115,351490,302
76561198044026115,353640,713
76561198044026115,354140,0
76561198044026115,355520,406
76561198044026115,357900,160
76561198044026115,360380,0
76561198044026115,360430,512
76561198044026115,360640,238
76561198044026115,360650,113
76561198044026115,362930,125
76561198044026115,363490,464
76561198044026115,363930,1967
76561198044026115,364050,0
76561198044026115,364270,402
76561198044026115,365450,0
76561198044026115,368990,449
76561198044026115,370510,411
76561198044026115,371420,516
76561198044026115,371520,6954
76561198044026115,376870,623
76561198044026115,377160,13550
76561198044026115,384750,56
76561198044026115,386480,24
76561198044026115,388410,5
76561198044026115,391070,0
76561198044026115,391160,0
76561198044026115,391240,13
76561198044026115,391720,0
76561198044026115,391730,0
76561198044026115,394360,516
76561198044026115,399230,0
76561198044026115,399790,168
76561198044026115,400910,0
76561198044026115,403560,168
76561198044026115,406080,197
76561198044026115,406970,0
76561198044026115,407130,483
76561198044026115,407230,0
76561198044026115,407530,0
76561198044026115,408860,577
76561198044026115,410110,14
76561198044026115,412020,0
76561198044026115,412520,2120
76561198044026115,414700,13
76561198044026115,416080,0
76561198044026115,418460,23
76561198044026115,418650,1743
76561198044026115,421020,927
76561198044026115,421880,31
76561198044026115,422250,0
76561198044026115,428430,0
76561198044026115,429570,259
76561198044026115,431250,581
76561198044026115,434020,708
76561198044026115,434650,13450
76561198044026115,440730,66
76561198044026115,440900,58
76561198044026115,441870,0
76561198044026115,444480,0
76561198044026115,445190,9
76561198044026115,446040,0
76561198044026115,446800,1914
76561198044026115,447020,7197
76561198044026115,447820,11029
76561198044026115,448280,2478
76561198044026115,450850,0
76561198044026115,450860,0
76561198044026115,457730,314
76561198044026115,457820,0
76561198044026115,458710,2366
76561198044026115,461380,0
76561198044026115,462780,0
76561198044026115,462960,4
76561198044026115,465240,0
76561198044026115,466560,110
76561198044026115,470220,0
76561198044026115,471330,82
76561198044026115,475150,1563
76561198044026115,485440,61
76561198044026115,485450,0
76561198044026115,486780,588
76561198044026115,489380,84
76561198044026115,491950,0
76561198044026115,493490,156
76561198044026115,496960,0
76561198044026115,498980,36
76561198044026115,502200,0
76561198044026115,503560,1054
76561198044026115,509980,2433
76561198044026115,518790,17408
76561198044026115,529420,471
76561198044026115,533300,23
76561198044026115,536220,537
76561198044026115,542260,0
76561198044026115,546080,0
76561198044026115,546170,70
76561198044026115,546560,1044
76561198044026115,552450,0
76561198044026115,552460,0
76561198044026115,552500,0
76561198044026115,552520,335
76561198044026115,556340,478
76561198044026115,562430,13
76561198044026115,564310,0
76561198044026115,567670,813
76561198044026115,571340,9
76561198044026115,575950,0
76561198044026115,578080,1442
76561198044026115,578210,266
76561198044026115,581460,0
76561198044026115,582660,32
76561198044026115,582810,55
76561198044026115,585830,0
76561198044026115,602520,0
76561198044026115,603750,8
76561198044026115,608800,0
76561198044026115,614910,68
76561198044026115,617830,107
76561198044026115,618140,40
76561198044026115,618920,8
76561198044026115,620980,3030
76561198044026115,622460,1781
76561198044026115,646200,32
76561198044026115,653930,267
76561198044026115,654310,0
