user_steamid,friend_steamid
76561198126808102,76561198115048435
76561198126808102,76561198115503343
76561198126808102,76561198115660178
76561198126808102,76561198115887828
76561198126808102,76561198115996886
76561198126808102,76561198116124773
76561198126808102,76561198116280081
76561198126808102,76561198116326364
76561198126808102,76561198116376798
76561198126808102,76561198116783590
76561198126808102,76561198117232906
76561198126808102,76561198117399271
76561198126808102,76561198118174237
76561198126808102,76561198118189910
76561198126808102,76561198118388531
76561198126808102,76561198118926152
76561198126808102,76561198119155857
76561198126808102,76561198119391845
76561198126808102,76561198119435477
76561198126808102,76561198119817609
76561198126808102,76561198119996953
76561198126808102,76561198120109043
76561198126808102,76561198120686366
76561198126808102,76561198120766763
76561198126808102,76561198120769588
76561198126808102,76561198120866267
76561198126808102,76561198121025416
76561198126808102,76561198121350652
76561198126808102,76561198121726775
76561198126808102,76561198122506288
76561198126808102,76561198122859224
76561198126808102,76561198123267312
76561198126808102,76561198123431767
76561198126808102,76561198123985176
76561198126808102,76561198124057183
76561198126808102,76561198125392509
76561198126808102,76561198125935699
76561198126808102,76561198126502746
76561198126808102,76561198126511020
76561198126808102,76561198126545924
76561198126808102,76561198126647093
76561198126808102,76561198126757738
76561198126808102,76561198127864208
76561198126808102,76561198127945695
76561198126808102,76561198128116400
76561198126808102,76561198128267965
76561198126808102,76561198129216865
76561198126808102,76561198129285784
76561198126808102,76561198129628378
76561198126808102,76561198129747130
76561198126808102,76561198130336318
76561198126808102,76561198130994295
76561198126808102,76561198131408755
76561198126808102,76561198131568818
76561198126808102,76561198132111696
76561198126808102,76561198132152467
76561198126808102,76561198132271341
76561198126808102,76561198132556503
76561198126808102,76561198132678307
76561198126808102,76561198132733710
76561198126808102,76561198132803029
76561198126808102,76561198133892111
76561198126808102,76561198133925060
76561198126808102,76561198134044398
76561198126808102,76561198134085331
76561198126808102,76561198135056213
76561198126808102,76561198135305696
76561198126808102,76561198135780449
76561198126808102,76561198136384555
76561198126808102,76561198136541665
76561198126808102,76561198136613665
76561198126808102,76561198136811730
76561198126808102,76561198137628196
76561198126808102,76561198137704323
76561198126808102,76561198137834838
76561198126808102,76561198137987864
76561198126808102,76561198138289626
76561198126808102,76561198138304106
76561198126808102,76561198138374517
76561198126808102,76561198138852028
76561198126808102,76561198138889061
76561198126808102,76561198139001462
76561198126808102,76561198139157264
76561198126808102,76561198139296852
76561198126808102,76561198140433136
76561198126808102,76561198140918675
76561198126808102,76561198141159014
76561198126808102,76561198141215427
76561198126808102,76561198141387426
76561198126808102,76561198141430837
76561198126808102,76561198141775317
76561198126808102,76561198142124293
76561198126808102,76561198143337486
76561198126808102,76561198144081658
76561198126808102,76561198144338302
76561198126808102,76561198144392975
76561198126808102,76561198144469869
76561198126808102,76561198144587083
76561198126808102,76561198144615541
76561198126808102,76561198145388411
76561198126808102,76561198145678729
76561198126808102,76561198145798874
76561198126808102,76561198146041292
76561198126808102,76561198146253210
76561198126808102,76561198146534646
76561198126808102,76561198146677366
76561198126808102,76561198147116758
76561198126808102,76561198147134036
76561198126808102,76561198147158905
76561198126808102,76561198147538778
76561198126808102,76561198147820476
76561198126808102,76561198147997217
76561198126808102,76561198148150354
76561198126808102,76561198148424130
76561198126808102,76561198148742405
76561198126808102,76561198149679938
76561198126808102,76561198149761601
76561198126808102,76561198150094422
76561198126808102,76561198150457649
76561198126808102,76561198150498794
76561198126808102,76561198150597827
76561198126808102,76561198150631527
76561198126808102,76561198151040873
76561198126808102,76561198151295717
76561198126808102,76561198151946291
76561198126808102,76561198152361024
76561198126808102,76561198152366467
76561198126808102,76561198152568710
76561198126808102,76561198153158775
76561198126808102,76561198153336141
76561198126808102,76561198153700274
76561198126808102,76561198153818897
76561198126808102,76561198154462478
76561198126808102,76561198154545657
76561198126808102,76561198155081697
76561198126808102,76561198155949885
76561198126808102,76561198156150533
76561198126808102,76561198156457696
76561198126808102,76561198156998492
76561198126808102,76561198157096496
76561198126808102,76561198157198557
76561198126808102,76561198157280042
76561198126808102,76561198157350396
76561198126808102,76561198157614742
76561198126808102,76561198158239541
76561198126808102,76561198158309814
76561198126808102,76561198158478667
76561198126808102,76561198159103216
76561198126808102,76561198159489524
76561198126808102,76561198159883240
76561198126808102,76561198160089322
76561198126808102,76561198160502260
76561198126808102,76561198160535545
76561198126808102,76561198160990208
76561198126808102,76561198161061206
76561198126808102,76561198161201931
76561198126808102,76561198161629000
76561198126808102,76561198162485500
76561198126808102,76561198162892435
76561198126808102,76561198163388366
76561198126808102,76561198164122864
76561198126808102,76561198164159716
76561198126808102,76561198164729060
76561198126808102,76561198165459349
76561198126808102,76561198166334234
76561198126808102,76561198166394335
76561198126808102,76561198166526199
76561198126808102,76561198166599935
76561198126808102,76561198167332112
76561198126808102,76561198167526862
76561198126808102,76561198167814527
76561198126808102,76561198167991708
76561198126808102,76561198168059533
76561198126808102,76561198168127160
76561198126808102,76561198168155647
76561198126808102,76561198168510701
76561198126808102,76561198169170566
76561198126808102,76561198169711113
76561198126808102,76561198169882533
76561198126808102,76561198169890037
76561198126808102,76561198169967497
76561198126808102,76561198170020722
76561198126808102,76561198170983230
76561198126808102,76561198171554107
76561198126808102,76561198171795281
76561198126808102,76561198172159862
76561198126808102,76561198172367910
76561198126808102,76561198172961445
76561198126808102,76561198173095807
76561198126808102,76561198174282142
76561198126808102,76561198174830187
76561198126808102,76561198175218197
76561198126808102,76561198175546089
76561198126808102,76561198175784206
76561198126808102,76561198176956766
76561198126808102,76561198177263258
76561198126808102,76561198178134029
76561198126808102,76561198179782677
76561198126808102,76561198180436401
76561198126808102,76561198180488782
76561198126808102,76561198180563617
76561198126808102,76561198180624453
76561198126808102,76561198180749419
76561198126808102,76561198180994113
76561198126808102,76561198181173051
76561198126808102,76561198181471381
76561198126808102,76561198181608834
76561198126808102,76561198182653087
76561198126808102,76561198183989711
76561198126808102,76561198184202217
76561198126808102,76561198186153446
76561198126808102,76561198186358818
76561198126808102,76561198188806153
76561198126808102,76561198189789939
76561198126808102,76561198190152547
76561198126808102,76561198190788730
76561198126808102,76561198191090028
76561198126808102,76561198191931463
76561198126808102,76561198193163094
76561198126808102,76561198193204037
76561198126808102,76561198193401154
76561198126808102,76561198193946777
76561198126808102,76561198194266497
76561198126808102,76561198194342345
76561198126808102,76561198194795287
76561198126808102,76561198195528018
76561198126808102,76561198195784009
76561198126808102,76561198196018906
76561198126808102,76561198196211525
76561198126808102,76561198197319510
76561198126808102,76561198197733751
76561198126808102,76561198198263175
76561198126808102,76561198199090775
76561198126808102,76561198199099797
76561198126808102,76561198199267935
76561198126808102,76561198200868405
76561198126808102,76561198201193771
76561198126808102,76561198201583499
76561198126808102,76561198201997917
76561198126808102,76561198202159972
76561198126808102,76561198202321284
76561198126808102,76561198202452127
76561198126808102,76561198202767405
76561198126808102,76561198202824229
76561198126808102,76561198203499448
76561198126808102,76561198203822241
76561198126808102,76561198204167755
76561198126808102,76561198205899620
76561198126808102,76561198206608980
76561198126808102,76561198206832315
76561198126808102,76561198207393095
76561198126808102,76561198207459215
76561198126808102,76561198207958799
76561198126808102,76561198208329835
76561198126808102,76561198208796277
76561198126808102,76561198210147780
76561198126808102,76561198210275259
76561198126808102,76561198210895655
76561198126808102,76561198211033193
76561198126808102,76561198211086797
76561198126808102,76561198212206651
76561198126808102,76561198212386044
76561198126808102,76561198212764496
76561198126808102,76561198212815065
76561198126808102,76561198212945060
76561198126808102,76561198213609884
76561198126808102,76561198214306561
76561198126808102,76561198214798837
76561198126808102,76561198214829591
76561198126808102,76561198215919155
76561198126808102,76561198217067492
76561198126808102,76561198217786240
76561198126808102,76561198218646179
76561198126808102,76561198220087389
76561198126808102,76561198220238209
76561198126808102,76561198220627816
76561198126808102,76561198220959120
76561198126808102,76561198224622896
76561198126808102,76561198225458992
76561198126808102,76561198227320952
76561198126808102,76561198229823320
76561198126808102,76561198229883828
76561198126808102,76561198232645952
76561198126808102,76561198236053162
76561198126808102,76561198237101232
76561198126808102,76561198237402290
76561198126808102,76561198237561990
76561198126808102,76561198237831634
76561198126808102,76561198238675690
76561198126808102,76561198238866774
76561198126808102,76561198239031622
76561198126808102,76561198239246972
76561198126808102,76561198240036570
76561198126808102,76561198240175116
76561198126808102,76561198242082684
76561198126808102,76561198243048590
76561198126808102,76561198244854556
76561198126808102,76561198244865340
76561198126808102,76561198245615080
76561198126808102,76561198246109022
76561198126808102,76561198246252112
76561198126808102,76561198246273590
76561198126808102,76561198246931742
76561198126808102,76561198250133702
76561198126808102,76561198250245594
76561198126808102,76561198250959624
76561198126808102,76561198251475862
76561198126808102,76561198252120762
76561198126808102,76561198252685770
76561198126808102,76561198253119582
76561198126808102,76561198253624887
76561198126808102,76561198253913530
76561198126808102,76561198254441969
76561198126808102,76561198254740513
76561198126808102,76561198255665305
76561198126808102,76561198255705781
76561198126808102,76561198255959565
76561198126808102,76561198255995813
76561198126808102,76561198256021049
76561198126808102,76561198256917957
76561198126808102,76561198257112110
76561198126808102,76561198258183955
76561198126808102,76561198258391256
76561198126808102,76561198258712424
76561198126808102,76561198258806710
76561198126808102,76561198258840987
76561198126808102,76561198258903091
76561198126808102,76561198259156326
76561198126808102,76561198259497838
76561198126808102,76561198259851250
76561198126808102,76561198260464990
76561198126808102,76561198261188351
76561198126808102,76561198262282615
76561198126808102,76561198262679310
76561198126808102,76561198262692098
76561198126808102,76561198262707795
76561198126808102,76561198262762495
76561198126808102,76561198263267436
76561198126808102,76561198263427709
76561198126808102,76561198263853796
76561198126808102,76561198264002466
76561198126808102,76561198264256231
76561198126808102,76561198264296007
76561198126808102,76561198264799537
76561198126808102,76561198264817793
76561198126808102,76561198265237948
76561198126808102,76561198265538729
76561198126808102,76561198267299414
76561198126808102,76561198268646742
76561198126808102,76561198268749500
76561198126808102,76561198268772851
76561198126808102,76561198269197917
76561198126808102,76561198271251900
76561198126808102,76561198271601078
76561198126808102,76561198271775901
76561198126808102,76561198271975288
76561198126808102,76561198272172521
76561198126808102,76561198272203637
76561198126808102,76561198272641669
76561198126808102,76561198272798479
76561198126808102,76561198272946837
76561198126808102,76561198273357907
76561198126808102,76561198273484086
76561198126808102,76561198274065648
76561198126808102,76561198274264485
76561198126808102,76561198274679610
76561198126808102,76561198275669407
76561198126808102,76561198275968358
76561198126808102,76561198276338430
76561198126808102,76561198277213142
76561198126808102,76561198277475389
76561198126808102,76561198277743612
76561198126808102,76561198278152396
76561198126808102,76561198278322327
76561198126808102,76561198279272745
76561198126808102,76561198279420202
76561198126808102,76561198280146539
76561198126808102,76561198280190341
76561198126808102,76561198280207078
76561198126808102,76561198280377247
76561198126808102,76561198280539421
76561198126808102,76561198281026962
76561198126808102,76561198282384245
76561198126808102,76561198282419965
76561198126808102,76561198282489706
76561198126808102,76561198282617671
76561198126808102,76561198282841113
76561198126808102,76561198283008515
76561198126808102,76561198283009989
76561198126808102,76561198283194298
76561198126808102,76561198283508542
76561198126808102,76561198284525048
76561198126808102,76561198285230333
76561198126808102,76561198285334934
76561198126808102,76561198286297072
76561198126808102,76561198288060837
76561198126808102,76561198288869596
76561198126808102,76561198290575461
76561198126808102,76561198291625723
76561198126808102,76561198292029498
76561198126808102,76561198292525327
76561198126808102,76561198293009467
76561198126808102,76561198293502735
76561198126808102,76561198294650349
76561198126808102,76561198294812053
76561198126808102,76561198294895043
76561198126808102,76561198295028921
76561198126808102,76561198295138140
76561198126808102,76561198295157909
76561198126808102,76561198295427769
76561198126808102,76561198295577285
76561198126808102,76561198295751507
76561198126808102,76561198296043059
76561198126808102,76561198296321752
76561198126808102,76561198298376543
76561198126808102,76561198299372290
76561198126808102,76561198299558105
76561198126808102,76561198299852177
76561198126808102,76561198300231535
76561198126808102,76561198300602435
76561198126808102,76561198300678182
76561198126808102,76561198301409565
76561198126808102,76561198301714486
76561198126808102,76561198302622358
76561198126808102,76561198302695941
76561198126808102,76561198303113700
76561198126808102,76561198304645636
76561198126808102,76561198304822718
76561198126808102,76561198305052400
76561198126808102,76561198305138387
76561198126808102,76561198305580455
76561198126808102,76561198305803382
76561198126808102,76561198306261009
76561198126808102,76561198307828866
76561198126808102,76561198307860947
76561198126808102,76561198308306694
76561198126808102,76561198310316863
76561198126808102,76561198311855377
76561198126808102,76561198311894479
76561198126808102,76561198312260764
76561198126808102,76561198313194490
76561198126808102,76561198313790296
76561198126808102,76561198313831795
76561198126808102,76561198314195646
76561198126808102,76561198315044630
76561198126808102,76561198315122699
76561198126808102,76561198316059064
76561198126808102,76561198316743749
76561198126808102,76561198317593324
76561198126808102,76561198317630069
76561198126808102,76561198317663724
76561198126808102,76561198318800265
76561198126808102,76561198318893421
76561198126808102,76561198318924320
76561198126808102,76561198319005446
76561198126808102,76561198319061788
76561198126808102,76561198319679591
76561198126808102,76561198319960884
76561198126808102,76561198320266003
76561198126808102,76561198320784521
76561198126808102,76561198320871765
76561198126808102,76561198320956920
76561198126808102,76561198321077384
76561198126808102,76561198321292295
76561198126808102,76561198322360384
76561198126808102,76561198327136714
76561198126808102,76561198329113083
76561198126808102,76561198330623671
76561198126808102,76561198331084800
76561198126808102,76561198331382271
76561198126808102,76561198331766054
76561198126808102,76561198332319708
76561198126808102,76561198332672472
76561198126808102,76561198332875855
76561198126808102,76561198333022356
76561198126808102,76561198333239273
76561198126808102,76561198333291247
76561198126808102,76561198333997844
76561198126808102,76561198334148859
76561198126808102,76561198334470290
76561198126808102,76561198334721409
76561198126808102,76561198335490435
76561198126808102,76561198335777258
76561198126808102,76561198336792677
76561198126808102,76561198336818203
76561198126808102,76561198337070972
76561198126808102,76561198339417346
76561198126808102,76561198340114210
76561198126808102,76561198340226328
76561198126808102,76561198340742182
76561198126808102,76561198340767677
76561198126808102,76561198340854546
76561198126808102,76561198341085701
76561198126808102,76561198342520744
76561198126808102,76561198342892852
76561198126808102,76561198343496713
76561198126808102,76561198344154833
76561198126808102,76561198345372318
76561198126808102,76561198345536348
76561198126808102,76561198345590731
76561198126808102,76561198346751059
76561198126808102,76561198348729422
76561198126808102,76561198349616321
76561198126808102,76561198350365789
76561198126808102,76561198350411966
76561198126808102,76561198351681861
76561198126808102,76561198351996006
76561198126808102,76561198352501979
76561198126808102,76561198352592645
76561198126808102,76561198354346807
76561198126808102,76561198354800896
76561198126808102,76561198354981179
76561198126808102,76561198355449939
76561198126808102,76561198355625888
76561198126808102,76561198356842617
76561198126808102,76561198356852815
76561198126808102,76561198357013068
76561198126808102,76561198358486405
76561198126808102,76561198358631674
76561198126808102,76561198361471630
76561198126808102,76561198361564240
76561198126808102,76561198362093221
76561198126808102,76561198362786948
76561198126808102,76561198362791002
76561198126808102,76561198362801170
76561198126808102,76561198364150103
76561198126808102,76561198364798143
76561198126808102,76561198366243868
76561198126808102,76561198366292957
76561198126808102,76561198367494008
76561198126808102,76561198367569054
76561198126808102,76561198367935462
76561198126808102,76561198369076314
76561198126808102,76561198369093273
76561198126808102,76561198369543579
76561198126808102,76561198369703449
76561198126808102,76561198369920189
76561198126808102,76561198370815058
76561198126808102,76561198370830209
76561198126808102,76561198371278318
76561198126808102,76561198371647194
76561198126808102,76561198372011087
76561198126808102,76561198372241618
76561198126808102,76561198372382820
76561198126808102,76561198372715262
76561198126808102,76561198372821812
76561198126808102,76561198373017728
76561198126808102,76561198373133522
76561198126808102,76561198373378957
76561198126808102,76561198373617285
76561198126808102,76561198373904583
76561198126808102,76561198375180289
76561198126808102,76561198378586064
76561198126808102,76561198378673527
76561198126808102,76561198379601926
76561198126808102,76561198380687138
76561198126808102,76561198381048171
76561198126808102,76561198382091042
76561198126808102,76561198382492068
76561198126808102,76561198382586393
76561198126808102,76561198383500904
76561198126808102,76561198383806480
76561198126808102,76561198384860315
76561198126808102,76561198385243013
76561198126808102,76561198386799374
76561198126808102,76561198387728525
76561198126808102,76561198388522904
76561198126808102,76561198388993218
76561198126808102,76561198389673977
76561198126808102,76561198390798279
76561198126808102,76561198392454796
76561198126808102,76561198393825591
76561198126808102,76561198395686720
76561198126808102,76561198396013989
76561198126808102,76561198396259906
76561198126808102,76561198396657931
76561198126808102,76561198397928446
76561198126808102,76561198398374160
76561198126808102,76561198398544861
76561198126808102,76561198398917285
76561198126808102,76561198399611746
76561198126808102,76561198400391530
76561198126808102,76561198401211855
76561198126808102,76561198402487352
76561198126808102,76561198403829141
76561198126808102,76561198405099682
76561198126808102,76561198405754637
76561198126808102,76561198406337887
76561198126808102,76561198407254374
76561198126808102,76561198409434953
76561198126808102,76561198409945624
76561198126808102,76561198409945767
76561198126808102,76561198410175721
76561198126808102,76561198410958939
76561198126808102,76561198413316187
76561198126808102,76561198413814666
76561198126808102,76561198413994828
76561198126808102,76561198416659654
76561198126808102,76561198417136813
76561198126808102,76561198417151937
76561198126808102,76561198417333569
76561198126808102,76561198417369390
76561198126808102,76561198419622677
76561198126808102,76561198421309595
76561198126808102,76561198421911390
76561198126808102,76561198423152085
76561198126808102,76561198424728101
76561198126808102,76561198426525043
76561198126808102,76561198430254894
76561198126808102,76561198431525575
76561198126808102,76561198432038020
76561198126808102,76561198432730304
76561198126808102,76561198433120249
76561198126808102,76561198434447803
76561198126808102,76561198436315487
76561198126808102,76561198436580297
76561198126808102,76561198440919725
76561198126808102,76561198440952233
76561198126808102,76561198441529215
76561198126808102,76561198441546102
76561198126808102,76561198442198135
76561198126808102,76561198442566998
76561198126808102,76561198446006246
76561198126808102,76561198446855776
76561198126808102,76561198447674772
76561198126808102,76561198447681405
76561198126808102,76561198447940681
76561198126808102,76561198448182980
76561198126808102,76561198449933149
76561198126808102,76561198450498641
76561198126808102,76561198451065291
76561198126808102,76561198451355036
76561198126808102,76561198451690173
76561198126808102,76561198453004646
76561198126808102,76561198731436153
76561198126808102,76561198765445199
76561198126808102,76561198765463843
76561198126808102,76561198765878015
76561198126808102,76561198767017861
76561198126808102,76561198769281769
76561198126808102,76561198769593927
76561198126808102,76561198774216171
76561198126808102,76561198776610932
76561198126808102,76561198782040949
76561198126808102,76561198785582089
76561198126808102,76561198786009954
76561198126808102,76561198787619319
76561198126808102,76561198788166453
76561198126808102,76561198788904821
76561198126808102,76561198794219299
76561198126808102,76561198797701900
76561198126808102,76561198798755210
76561198126808102,76561198798938205
76561198126808102,76561198799036837
76561198126808102,76561198800268064
76561198126808102,76561198800329544
76561198126808102,76561198800505312
76561198126808102,76561198800685088
76561198126808102,76561198804074529
76561198126808102,76561198804364989
76561198126808102,76561198804659276
76561198126808102,76561198805074338
76561198126808102,76561198806763733
76561198126808102,76561198806810591
76561198126808102,76561198810012679
76561198126808102,76561198810912930
76561198126808102,76561198811885071
76561198126808102,76561198812005943
76561198126808102,76561198812307451
76561198126808102,76561198813587605
76561198126808102,76561198814977523
76561198126808102,76561198819073758
76561198126808102,76561198821525330
76561198126808102,76561198822540986
76561198126808102,76561198823255781
76561198126808102,76561198824305006
76561198126808102,76561198824482867
76561198126808102,76561198825956899
76561198126808102,76561198829259953
76561198126808102,76561198834157057
76561198126808102,76561198834831313
76561198126808102,76561198835294647
76561198126808102,76561198837042713
76561198126808102,76561198837459985
76561198126808102,76561198837579211
76561198126808102,76561198839382051
76561198126808102,76561198840575065
76561198126808102,76561198840833315
76561198126808102,76561198840924831
76561198126808102,76561198842175084
76561198126808102,76561198842603734
76561198126808102,76561198842755149
76561198126808102,76561198843595773
76561198126808102,76561198844332093
76561198126808102,76561198845986247
76561198126808102,76561198846304665
76561198126808102,76561198847917471
76561198126808102,76561198848061501
76561198126808102,76561198850999025
76561198126808102,76561198851052839
76561198126808102,76561198851587488
76561198126808102,76561198851660930
76561198126808102,76561198852798182
76561198126808102,76561198853303153
76561198126808102,76561198853575058
76561198126808102,76561198854461127
76561198126808102,76561198855730450
76561198126808102,76561198855745197
76561198126808102,76561198856580142
76561198126808102,76561198856978080
76561198126808102,76561198857437048
76561198126808102,76561198858593387
76561198126808102,76561198858633674
76561198126808102,76561198860958359
76561198126808102,76561198861106977
76561198126808102,76561198861347776
76561198126808102,76561198863193681
76561198126808102,76561198864477222
76561198126808102,76561198867733096
76561198126808102,76561198869441183
76561198126808102,76561198870305009
76561198126808102,76561198871157349
76561198126808102,76561198871643505
76561198126808102,76561198871650487
76561198126808102,76561198871711396
76561198126808102,76561198872088032
76561198126808102,76561198873157169
76561198126808102,76561198873222361
76561198126808102,76561198874180651
76561198126808102,76561198875823527
76561198126808102,76561198878595890
76561198126808102,76561198878600700
76561198126808102,76561198878741456
76561198126808102,76561198879390017
76561198126808102,76561198880233893
76561198126808102,76561198880280463
76561198126808102,76561198880526620
76561198126808102,76561198883908504
76561198126808102,76561198884461514
76561198126808102,76561198884942146
76561198126808102,76561198887007688
76561198126808102,76561198887276298
76561198126808102,76561198887949861
76561198126808102,76561198889020969
76561198126808102,76561198889593810
76561198126808102,76561198889775765
76561198126808102,76561198893841107
76561198126808102,76561198894220527
76561198126808102,76561198904254455
76561198126808102,76561198905767875
76561198126808102,76561198912653263
76561198126808102,76561198918217008
76561198126808102,76561198922765447
76561198126808102,76561198924403612
76561198126808102,76561198929555892
76561198126808102,76561198930113923
76561198126808102,76561198931536352
76561198126808102,76561198931700826
76561198126808102,76561198932693034
76561198126808102,76561198932808065
76561198126808102,76561198938188915
76561198126808102,76561198941240094
76561198126808102,76561198942408041
76561198126808102,76561198946015038
76561198126808102,76561198946194855
76561198126808102,76561198952835142
76561198126808102,76561198956725162
76561198126808102,76561198957921881
76561198126808102,76561198958267734
76561198126808102,76561198958357059
76561198126808102,76561198958369363
76561198126808102,76561198958374326
76561198126808102,76561198958425488
76561198126808102,76561198960269147
76561198126808102,76561198961902370
76561198126808102,76561198962440043
76561198126808102,76561198963251117
76561198126808102,76561198963603218
76561198126808102,76561198963849287
76561198126808102,76561198964067261
76561198126808102,76561198965337264
76561198126808102,76561198965672953
76561198126808102,76561198966027594
76561198126808102,76561198968418086
76561198126808102,76561198969099297
76561198126808102,76561198970593865
76561198126808102,76561198971980360
76561198126808102,76561198974096953
76561198126808102,76561198976346132
76561198126808102,76561198977603185
76561198126808102,76561198978673994
76561198126808102,76561198978752989
76561198126808102,76561198979022804
76561198126808102,76561198980043349
76561198126808102,76561198980264686
76561198126808102,76561198982051377
76561198126808102,76561198982069836
76561198126808102,76561198982420519
76561198126808102,76561198983251076
76561198126808102,76561198983501246
76561198126808102,76561198984019021
76561198126808102,76561198984903760
76561198126808102,76561198985563307
76561198126808102,76561198985598881
76561198126808102,76561198985873146
76561198126808102,76561198986263392
76561198126808102,76561198986331914
76561198126808102,76561198986424585
76561198126808102,76561198986451685
76561198126808102,76561198986842228
76561198126808102,76561198987011785
76561198126808102,76561198987085394
76561198126808102,76561198989920774
76561198126808102,76561198991399618
76561198126808102,76561198991688065
76561198126808102,76561198992978676
76561198126808102,76561198993516565
76561198126808102,76561198994332274
76561198126808102,76561198995164639
76561198126808102,76561198996295392
76561198126808102,76561198998302049
76561198126808102,76561198998510191
76561198126808102,76561198999300858
76561198126808102,76561198999421596
76561198126808102,76561198999817215
76561198126808102,76561199000364488
76561198126808102,76561199000835752
76561198126808102,76561199001122702
76561198126808102,76561199001923545
76561198126808102,76561199002211873
76561198126808102,76561199002650589
76561198126808102,76561199003169482
76561198126808102,76561199003443782
76561198126808102,76561199004519440
76561198126808102,76561199004745329
76561198126808102,76561199004824506
76561198126808102,76561199006088561
76561198126808102,76561199008584428
76561198126808102,76561199008798960
76561198126808102,76561199010009307
76561198126808102,76561199010164828
76561198126808102,76561199011114475
76561198126808102,76561199011282559
76561198126808102,76561199011364440
76561198126808102,76561199013872418
76561198126808102,76561199014347053
76561198126808102,76561199014859539
76561198126808102,76561199015606058
76561198126808102,76561199016292768
76561198126808102,76561199017566057
76561198126808102,76561199019253781
76561198126808102,76561199019829661
76561198126808102,76561199020352271
76561198126808102,76561199020793263
76561198126808102,76561199021498886
76561198126808102,76561199022514916
76561198126808102,76561199023213123
76561198126808102,76561199023443428
76561198126808102,76561199023675138
76561198126808102,76561199024464763
76561198126808102,76561199024639451
76561198126808102,76561199024856994
76561198126808102,76561199024866342
76561198126808102,76561199026251412
76561198126808102,76561199026858393
76561198126808102,76561199027129394
76561198126808102,76561199027715169
76561198126808102,76561199028955369
76561198126808102,76561199028996150
76561198126808102,76561199029129896
76561198126808102,76561199030973628
76561198126808102,76561199031570962
76561198126808102,76561199031610977
76561198126808102,76561199031965018
76561198126808102,76561199032327971
76561198126808102,76561199032497887
76561198126808102,76561199032809758
76561198126808102,76561199032962313
76561198126808102,76561199033503319
76561198126808102,76561199034567016
76561198126808102,76561199035793210
76561198126808102,76561199036287834
76561198126808102,76561199037520395
76561198126808102,76561199039953960
76561198126808102,76561199040630116
76561198126808102,76561199042115900
76561198126808102,76561199046121587
76561198126808102,76561199047079712
76561198126808102,76561199048176127
76561198126808102,76561199049780012
76561198126808102,76561199050396503
76561198126808102,76561199050542861
76561198126808102,76561199051070054
76561198126808102,76561199052196975
76561198126808102,76561199052613893
76561198126808102,76561199055335994
76561198126808102,76561199056822948
76561198126808102,76561199056945688
76561198126808102,76561199058686301
76561198126808102,76561199058860940
76561198126808102,76561199059020507
76561198126808102,76561199061286939
76561198126808102,76561199061972735
76561198126808102,76561199062417818
76561198126808102,76561199062499968
76561198126808102,76561199063127568
76561198126808102,76561199064285424
76561198126808102,76561199065119979
76561198126808102,76561199067447664
76561198126808102,76561199067563385
76561198126808102,76561199067785156
76561198126808102,76561199069456373
76561198126808102,76561199069682691
76561198126808102,76561199069988806
76561198126808102,76561199070930140
76561198126808102,76561199072620760
76561198126808102,76561199072941530
76561198126808102,76561199072972184
76561198126808102,76561199074627744
76561198126808102,76561199075282562
76561198126808102,76561199076522557
76561198126808102,76561199077997964
76561198126808102,76561199079770688
76561198126808102,76561199082044072
76561198126808102,76561199082175249
76561198126808102,76561199082229515
76561198126808102,76561199082405363
76561198126808102,76561199082492152
76561198126808102,76561199082855827
76561198126808102,76561199083885378
76561198126808102,76561199084802628
76561198126808102,76561199086779133
76561198126808102,76561199086854463
76561198126808102,76561199087151356
76561198126808102,76561199087312770
76561198126808102,76561199087873408
76561198126808102,76561199088416755
76561198126808102,76561199090127860
76561198126808102,76561199090397894
76561198126808102,76561199090996456
76561198126808102,76561199091187798
76561198126808102,76561199093440352
76561198126808102,76561199093552113
76561198126808102,76561199094309558
76561198126808102,76561199094516371
76561198126808102,76561199096336989
76561198126808102,76561199096955746
76561198126808102,76561199098061838
76561198126808102,76561199098399096
76561198126808102,76561199098764758
76561198126808102,76561199099643514
76561198126808102,76561199101273548
76561198126808102,76561199102811370
76561198126808102,76561199103077811
76561198126808102,76561199104519820
76561198126808102,76561199105402319
76561198126808102,76561199105963214
76561198126808102,76561199108115964
76561198126808102,76561199108453014
76561198126808102,76561199108929226
76561198126808102,76561199109025684
76561198126808102,76561199110827719
76561198126808102,76561199111216498
76561198126808102,76561199112755506
76561198126808102,76561199113058972
76561198126808102,76561199113513601
76561198126808102,76561199113594094
76561198126808102,76561199114677336
76561198126808102,76561199117275263
76561198126808102,76561199120071591
76561198126808102,76561199121657814
76561198126808102,76561199122138452
76561198126808102,76561199122811131
76561198126808102,76561199123321921
76561198126808102,76561199123542291
76561198126808102,76561199123605624
76561198126808102,76561199125586218
76561198126808102,76561199126644570
76561198126808102,76561199127369325
76561198126808102,76561199128580723
76561198126808102,76561199130021405
76561198126808102,76561199131050682
76561198126808102,76561199131753776
76561198126808102,76561199132086570
76561198126808102,76561199132975374
76561198126808102,76561199134253222
76561198126808102,76561199136778712
76561198126808102,76561199136815257
76561198126808102,76561199137566294
76561198126808102,76561199137813470
76561198126808102,76561199139710412
76561198126808102,76561199142023194
76561198126808102,76561199142505281
76561198126808102,76561199142540394
76561198126808102,76561199143736352
76561198126808102,76561199145812981
76561198126808102,76561199146761841
76561198126808102,76561199148066045
76561198126808102,76561199148911351
